0.08070883	-0.10442657	0.085132495	0.12014129	-0.039134245	-0.077238716	-0.027562864	0.15080343	-0.07118811	0.011384251	0.0802288	0.015879933	0.14287518	0.06359543	0.06386783	-0.08245302
-0.035496775	-0.054682016	0.034148403	0.016024733	-0.00061176356	0.015236447	-0.0074523548	0.1255677	-0.073508285	-0.07048767	-0.061121214	-0.06077144	0.08736126	-0.0027467087	-0.03678047	-0.04877746
-0.12509827	-0.08077221	-0.050312236	-0.034967903	0.08681551	0.0015619054	0.064894535	0.0826043	-0.029146554	-0.097762235	-0.07503214	-0.09125797	0.04717753	-0.006791918	0.017981634	-0.025038231
-0.08342156	-0.06490641	0.05523187	0.047415014	0.059738543	-0.033105202	-0.03558917	0.06302566	-0.06353204	-0.033935577	-0.0062809405	-0.047716692	0.036104593	0.04575548	0.0062646745	-0.0150724985
0.0520807	-0.15797399	0.060628496	0.14450164	-0.063177906	-0.067113735	-0.054262605	0.1651074	-0.1265063	0.031608306	0.08261421	0.053120963	0.11500462	0.19039673	0.046909902	-0.13528532
-0.09845932	-0.0045749955	-0.092258476	0.0240546	0.10324782	0.12168126	0.065042086	0.041067332	0.071093805	-0.09772036	-0.052119642	-0.0768633	-0.013805393	-0.0399934	-0.0754743	0.020153912
-0.10702193	-0.032526094	0.027623534	0.021886183	0.077834904	0.05812287	0.078709185	0.21704495	-0.007714814	-0.048455063	-0.036014464	-0.06136356	0.0013734625	-0.05749324	-0.08931098	0.050894517
-0.011680914	-0.12509538	0.041128628	0.070394166	0.079857476	0.030632935	0.010115733	0.1604473	-0.092375286	-0.004885445	-0.023148406	0.034156594	0.10261679	0.10139695	-0.007025722	-0.04507739
0.008607559	-0.096591294	0.086383566	0.08562244	-0.042070605	-0.06758591	-0.11043041	0.10413441	-0.12814566	0.0052750246	0.049376063	0.029074647	0.11483511	0.11351566	-0.0054089837	-0.12927635
-0.10381102	-0.01922679	-0.0118253	0.013474134	0.060621664	0.055127874	0.001214261	0.09553082	0.050938755	-0.05031096	-0.083277926	-0.12160096	0.04159361	-0.03979376	-0.035685662	0.021664364
-0.042220082	-0.11577346	-0.0049657053	0.09179168	0.12836835	0.010998572	0.050427943	0.1770081	-0.015678417	0.018218642	-0.06139528	-0.022304038	0.069419086	0.08154981	-0.07950483	-0.071330965
0.012363796	-0.115452155	0.06111301	0.006121889	-0.07134125	-0.021131342	-0.052092824	0.01098956	-0.012295596	0.016854087	0.074060164	0.0011504416	0.024505703	0.01106271	0.1174069	0.011794456
-0.025842415	-0.009173334	-0.0042231106	-0.0069457293	0.0534895	0.041587736	0.045699205	0.05321425	0.022377916	-0.028527638	-0.062987745	-0.05534367	-0.0140558835	0.008198625	-0.030755458	0.021361344
-0.13418064	-0.009634782	-0.06295017	-0.024745325	0.115199424	0.010974251	0.057291135	0.16785151	0.03255776	0.004809133	-0.04989077	-0.05388314	0.047812898	-0.07198704	-0.0038105464	0.046370074
0.05993846	-0.13036332	0.07317515	0.10336439	-0.12269934	-0.09034429	-0.1050377	0.088756524	-0.15905236	0.06039881	0.108295314	0.046269163	0.107360184	0.1415318	0.10056966	-0.1623662
-0.037779734	-0.0021965334	0.007394299	0.03459061	0.040719118	0.028319571	0.06954388	0.13268204	0.052502744	-0.0647366	-0.0016485659	-0.080746196	0.017387915	-0.003965858	-0.025664642	0.074661836
-0.037619673	-0.023523942	-0.065279305	0.061554257	0.029863512	0.011264355	0.041176535	0.15986761	-0.012075855	0.0045462023	0.014719546	-0.03327474	0.024039585	-0.026853452	-0.019736758	0.04226499
-0.11818186	0.07610302	-0.093153924	-0.08010972	0.074047744	0.0032256276	0.11148276	-0.07830008	0.031287037	-0.068532266	-0.05699926	-0.17862935	-0.016609706	-0.07393419	0.03610684	0.09998806
0.010780647	-0.025603179	0.0038028474	0.03393985	0.00069245783	-0.044362575	0.007832464	0.10474789	-0.05865774	0.024119165	0.032273192	-0.064495884	0.054296054	0.034389094	-0.030332295	0.028088205
-0.03616917	-0.10405961	-0.004198399	0.014103603	-0.015838653	-0.042906303	0.0047630877	0.039800443	-0.07866002	-0.027798716	0.022633372	-0.03752618	0.0444172	0.028818041	-0.018761529	-0.07811455
-0.14952978	0.0412559	-0.04781582	0.019097734	0.07973417	-0.019218383	0.085676335	0.096887365	0.0015691447	-0.09431199	-0.06494624	-0.05689149	0.017489996	-0.07091117	0.0019415638	0.087730475
-0.018238243	-0.09935873	-0.002239902	0.11498444	-0.009941955	-0.03404574	-0.0045363945	-0.01575146	-0.06055525	-0.031636134	0.035408612	0.006332086	0.047173988	0.059784897	0.07665895	-0.045488477
-0.07518648	0.033433992	-0.0638467	0.003700427	0.09485726	0.08238874	0.056700394	0.051615976	0.07442572	-0.08283855	-0.065556005	-0.080577165	0.031414557	0.002317138	-0.04663451	-0.0022317537
0.071856365	-0.13358879	0.1206616	0.16474119	-0.017728876	-0.13061303	-0.07768383	0.13862379	-0.06495738	0.0314679	0.11181671	0.023836276	0.07905175	0.13780643	0.09715462	-0.11838708
-0.11252203	0.0036446305	-0.04265186	-0.018412048	0.15515521	0.045456406	0.07165214	0.13570586	0.060173158	-0.019718237	-0.08853282	-0.10579621	-0.048789997	0.009637564	-0.08629654	0.06790749
-0.15274635	0.028235573	-0.049485516	-0.020624796	-0.018073287	-0.003153033	0.04088378	-0.045434527	-0.00711099	-0.09455201	-0.009932537	-0.118292965	-0.06286748	-0.09114935	-0.061679296	0.014000613
-0.09886251	0.047664147	-0.0069852145	0.013698721	-0.06396566	0.02204701	0.012177366	0.0010645746	0.068987906	0.02301085	0.024266617	-0.082722664	0.024783084	-0.08110342	0.079110004	0.015685927
-0.01197737	-0.090407535	-0.02252243	0.10066216	0.11027782	-0.01228269	-0.032262694	0.09160892	0.0031006741	-0.062816754	-0.058758948	-0.00698678	0.064419076	0.065357365	-0.05881326	-0.0043114005
-0.12369679	0.10633837	-0.058400016	-0.0621871	0.15523444	0.13126104	0.06851675	0.028038252	0.10528911	-0.08028802	-0.12751819	-0.102426134	-0.057365615	-0.048382774	-0.10125609	0.11610872
0.013632968	-0.07631946	0.010376363	0.15433271	0.038345497	0.05897799	-0.009510701	0.07606759	-0.05607624	0.023411196	0.012094911	-0.04901458	0.05721978	0.06010146	-0.07295783	-0.07936453
-0.057073146	0.060538676	0.0357091	-0.03286383	0.036632396	-0.019882785	0.0006174532	0.0036800157	0.039243624	-0.052904185	-0.045664337	-0.090008035	-0.038459238	-0.044182222	-0.02840404	0.08969003
0.077464096	-0.08133479	0.01732878	0.0471485	-0.06704335	-0.102205545	-0.024247428	0.09867516	-0.09726513	0.074921854	0.0040769824	0.041397013	0.105466746	0.043915726	0.030678794	-0.03042105
-0.31228876	0.21822059	-0.19119337	-0.20700426	0.21979317	0.19941981	0.23930424	-0.15879932	0.22025512	-0.21817513	-0.25860155	-0.30644462	-0.21934779	-0.2983354	-0.1885067	0.26198086
-0.0007975864	-0.09324931	0.042779516	0.06551493	-0.043167662	-0.04642744	-0.062866315	0.23332559	-0.04789377	-0.007149064	0.077613056	-0.0064448747	0.036267534	0.041618053	0.017222546	-0.06939766
-0.054864313	0.048860002	-0.015476561	-0.008691587	0.0733787	0.00764593	-0.015572738	0.10868788	0.038902268	-0.06226361	0.0071474477	-0.062084824	-0.011716058	-0.083167545	-0.033766583	0.013786527
